video_id,title,channel,channel_id,publish_date,video_age_days,title_length_words,title_sentiment,category_id,category_name,view_count,like_count,comment_count,like_view_ratio_percent,comment_view_ratio_percent,region,subscriber_count
grvBorJ7tcs,magrão arregando luta pela primeira vez🏳️ #10,Pisca Games,UCDw6BHTu7grzDTGV--HwPAg,2025-07-30T23:30:12Z,0,7,0.0,20,Gaming,25649,3529,142,13.758821006666928,0.5536278217474365,BR,582000
Z0PIncyVFTU,minecraft mas O MUNDO É 100x PEQUENO,PedruxJoga,UCf3ujdb5zlQVUGWiGU2sgyg,2025-07-30T14:30:20Z,0,7,0.0,20,Gaming,72073,3766,99,5.225257724806793,0.13736073148058217,BR,140000
yns2ksdZfiI,Por que HWEI é um champion tão NUMERICAMENTE RUIM?! 🎨,Kamikat,UCiHxu5rNjbcBdz1tQBCDqLA,2025-07-30T21:01:10Z,0,10,0.636,20,Gaming,39119,5455,59,13.944630486464376,0.15082185127431683,BR,836000
gTWh_PMFR1E,ACAMPAMENTO EM FAMÍLIA 🏕️ no BROOKHAVEN RP 🏠,kiki,UC5OqYiEdDg2QaLJWNB42drQ,2025-07-30T21:59:10Z,0,8,-0.296,20,Gaming,23312,2159,472,9.261324639670555,2.0247083047357584,BR,79600
NSSF6JsoBhs,Copia Falsificada da Turma do Problems!,Problems TV,UCEcia6mLhtkTyX2D4n3nLHA,2025-07-30T18:10:00Z,0,6,-0.4574,22,People & Blogs,53034,1093,43,2.0609420371836937,0.08108006184711694,BR,507000
WWLPMqR3LJI,QUE GAMEPLAY DE RESPEITO HOJE DO CORINTHIANS X O VERDÃO NO EFOOTEBOL PES21 🎮,FUTEBOL_TV,UCoEo-u7CnkoldT_1LOMuwhg,2025-07-31T02:39:14Z,0,14,-0.4466,20,Gaming,130485,153,0,0.11725485688010115,0.0,BR,12500
q5Qp_YqjFiU,DESPERTEI a NOVA RAÇA V3 PROIBIDA e ME TORNEI um DEUS no KING LEGACY,Xou,UCBiRuk3NRX_SxCsp3l3cLAw,2025-07-30T23:15:05Z,0,14,-0.296,20,Gaming,23258,1713,104,7.365207670478975,0.4471579671510878,BR,546000
hh2XLjKLGn0,Comprei um MOTOR RARO pro MONZA! - Vida de Preparador #7,Getaway Driver,UC9rkmxg50hsOt8F-UI3nLRg,2025-07-30T22:00:54Z,0,11,0.0,20,Gaming,22846,3264,99,14.2869648953865,0.4333362514225685,BR,1560000
Je63M40d9Qs,🚨URGENTE! Ele era um ALIADO! História OFICIAL de Pianosaurus em Poppy Playtime LANÇADA,Terrorizando,UCmF5w6pmvYfnMOqjQowgraA,2025-07-30T15:30:06Z,0,13,0.0,20,Gaming,64492,4854,288,7.5265149165788,0.4465670160640079,BR,1510000
eG3Nu5Z1aM4,O SUPER SCOTT TENTOU FARMAR AURA COM CABELINHO DO BEIÇOLA,Elegas,UCZp-YSzXk9sbRua3jT7dF9A,2025-07-30T23:00:41Z,0,10,0.5994,24,Entertainment,19300,3269,90,16.93782383419689,0.466321243523316,BR,384000
JtgEl19mSQ4,Sobrevivi 100 dias no TERRARIA RPG dentro do MINECRAFT - O FILME,Lokolow,UCE__4o434lPi0cWaPetXdnQ,2025-07-29T21:00:17Z,1,12,-0.296,20,Gaming,249297,15266,523,6.123619618366847,0.20978992928113857,BR,1530000
k_DxtbpXa8A,BORA JOGANDO ROBLOX LIVE AO VIVO COM OS INSCRITOS! RAFHAVALENT ROBLOX #roblox,RafhaValent,UCVpuJFO62kt2htipgcZ_QGA,2025-07-30T21:58:23Z,0,12,0.0,20,Gaming,282390,3044,2,1.0779418534650662,0.0007082403767838805,BR,450000
7Aug2DBhK7Y,1 BLOCO DE DRAGÃO ELEMENTAL,Xey,UC40B1IOUytiN6AmnlR3BRaw,2025-07-30T14:15:00Z,0,5,0.0,20,Gaming,38795,957,31,2.4668127335996903,0.0799072045366671,BR,1240000
1xz-v4QbzxM,CS 2 ATUALIZOU DE NOVO... MOVIMENTAÇÃO ALTERADA? (valve se pronunciou),Polex,UC4zkyuzj4LIU2zFKesx97Aw,2025-07-30T21:59:52Z,0,10,0.0,20,Gaming,49459,6164,309,12.462848015528014,0.6247599021411674,BR,821000
qI7VA0chL0I,ESSE JOGO É O MAIS PERTURBADOR QUE JÁ JOGUEI... | Mr.Meat,MaxMRM GAMEPLAY,UCJ8GQ_SNb-33m_BluT4TTlw,2025-07-30T14:17:51Z,0,11,0.0,20,Gaming,51221,7655,357,14.945042072587416,0.6969797543976104,BR,2540000
eeFESk41C3Q,R$25.000 BSOP Championship DIA 3 | BSOP Winter Millions,PokerStars Brasil,UCs-CetFjsbmnX5vna43DO9Q,2025-07-31T08:15:55Z,0,9,0.4404,17,Sports,44993,3261,0,7.247794101304647,0.0,BR,180000
QsW2mxKyUNI,"FUSÃO ADMIN COM SECRETO DRAGON CANNELLONI, LOS COMBINASIONAS NA PRÓXIMA UPDATE DO ROUBE UM BRAINROT",Pabllym GO!,UCU6bO4X3CUGm3gSy9cCdNuw,2025-07-30T13:21:32Z,0,15,0.0,20,Gaming,112932,916,59,0.8111075691566607,0.052243828144370064,BR,67700
BPam-Gavlpw,Descobrindo 60 BRAINROTS SECRETOS no Infinite Brainrot Craft!,Mel,UCRHWcmN55ezqqRsG-F5byoA,2025-07-30T14:30:09Z,0,8,-0.3595,24,Entertainment,30070,659,62,2.1915530428999004,0.2061855670103093,BR,3210000
mLmOybU2Uog,BUG COMO COMPLETAR RÁPIDO EVENTO NARUTO PEGAR OROCHIMARU GRÁTIS O GRANDE DESAFIO NINJA FREE FIRE ff,Antonio SK,UCj6n0Zr0IzgSZIThyHHjkew,2025-07-30T16:42:42Z,0,16,0.5719,20,Gaming,18831,1145,126,6.080399341511337,0.6691094471881472,BR,1100000
EqUs1ZHGkow,OS PREÇOS dos JOGOS DE VIDEO GAME fazem ALGUM SENTIDO? - #flowgames #161,Flow Games,UCUZfhX79dQrJvAgYefiXCCA,2025-07-31T00:18:34Z,0,13,0.0,24,Entertainment,42111,3195,34,7.5870912588159864,0.08073899931134383,BR,740000
JdZff_RyX0I,vem jogar roblox,Bibi Tenebroza,UCcnhjwLPHwOWi51mLFOWA7w,2025-07-30T23:09:11Z,0,3,0.0,20,Gaming,191409,2360,8,1.2329618774456792,0.004179531787951455,BR,1040000
z7agwXEOYSc,ME TRANSFORMEI NA CRIANÇA DINOSSAURO DO MAL NO 99 NIGHTS IN THE FOREST E ELIMINEI PESSOAS!!!!,EmpireBlox,UCCnT8f6aZz8Rwv4SBMkHZTw,2025-07-30T15:34:40Z,0,16,-0.625,20,Gaming,52130,1283,169,2.461154805294456,0.3241895261845386,BR,1060000
G90lv_VKtqE,ESSA COISA NÃO VAI TE DEIXAR JOGAR ROBLOX..💀,Smurfzin,UC3gPyQUYIoes61GCO7dah_Q,2025-07-30T20:30:03Z,0,8,0.0,20,Gaming,43836,1949,340,4.446117346473218,0.7756182133406332,BR,1890000
e9nW1WWpA7s,Minha experiência CAÓTICA com Misery,Player 94,UCbXCoiW421C07PMfZPOVqmA,2025-07-30T22:00:41Z,0,5,-0.5719,20,Gaming,26278,5079,88,19.32795494329858,0.3348808889565416,BR,486000
XCG2qXyodjw,🔴 BORA SER DEMENTADA NO ARKANIS! (DIA 55),funBABE,UCdjS4bDGEnJoFzUUQ4vbXeA,2025-07-31T04:21:06Z,0,8,-0.4981,20,Gaming,34799,2820,9,8.103681140262651,0.025862812149774417,BR,5060000
IFqcfpbQdiM,WARCRAFT 3 REFORGED: RANKED E GAMEPLAY AO VIVO! WC3 PT-BR,Forkxx,UC1jG6PqikmZL1k1rgPkJApQ,2025-07-31T08:20:20Z,0,10,0.0,20,Gaming,7719,165,0,2.137582588418189,0.0,BR,19000
X2sxbA5wpGU,Liberei as NOVAS BASES e peguei TOP 1 GLOBAL no Roblox!,Gelado,UCISqpZ9C5-WLSTotZLqVjBg,2025-07-30T00:16:49Z,1,11,0.1593,20,Gaming,187697,2345,210,1.2493540120513382,0.11188244884041833,BR,3000000
Wexs4qhd4vg,VOLTEI NA NOVA ATUALIZAÇÃO DO FREE FIRE  PRA PEGAR A SKIN DO OROCHIMARU DE GRAÇA!,Neitan NT,UCLzB4ffk4zJTp7u9Y_qP1Ug,2025-07-30T14:38:52Z,0,15,0.2942,22,People & Blogs,22818,936,72,4.102024717328425,0.3155403628714173,BR,59500
coG5ZHpIh5A,SUBINDO PARA o PRO COM as NOVAS HIPERCARGAS!,VTzim BS,UCxE6ZS-LlEx6kIshZnpUxxg,2025-07-30T20:00:21Z,0,8,0.0,20,Gaming,23509,2025,94,8.61372240418563,0.3998468671572589,BR,795000
zk7C9WGU6dk,"CORREE!! ITENS DA LOJA MISTERIOSA, PEGUE SUA SKIN, SOMBRA ROSA? EMOTE DO MINATO, NOVIDADES FREE FIRE",Biel DosEventos FF,UCALUBxYCnHTzLw2TtRX6uAg,2025-07-31T03:11:28Z,0,16,0.3578,20,Gaming,11519,1518,237,13.17822727667332,2.0574702665161904,BR,251000
SU43KcnWdt8,USEI A NOVA FORNALHA NO CLASH ROYALE ‹ ela mudou completamente ›,Artube,UCa1X-efAHwYefOhEELtxtmg,2025-07-30T15:00:52Z,0,12,-0.4466,20,Gaming,68238,5176,197,7.585216448313256,0.28869544828394733,BR,123000
g1no0RdfFkw,Rica Games é o novo REI DO CP (REnanPLAY corre RISCO de vida),Ramsés O Pequeno,UCfbQTWGvmKwDXJdH6r0Uokw,2025-07-30T17:36:47Z,0,13,0.0,24,Entertainment,53926,6641,814,12.315024292549047,1.5094759485220488,BR,332000
hdlPzmHRrow,Evoluindo de Bebê Pobre ao mais Rico do Mundo!,Kass e KR - TV,UCJIaGgBUsJt6JcGaypQH34g,2025-07-30T21:00:46Z,0,9,0.0,20,Gaming,18533,586,7,3.1619273727944748,0.03777046349754492,BR,227000
as7HWMErKlo,MANUTENÇÃO AO VIVO! 🔥 ESPERANDO A NOVA CAMPANHA 🔥 NO EFOOTBALL 2025 MOBILE,JL eSPORTS,UCJDpEhRWe3s9H8BWuwfd9hA,2025-07-31T06:18:48Z,0,13,-0.792,20,Gaming,42616,2467,12,5.788905575370753,0.028158438145297542,BR,726000
71hJUjYUVR8,Juntei STREAMERS de CS2 contra PROs do Roblox… e foi INACREDITAVEL 💀,fkS - CSGO,UC_uhzh1VocxAMdyUIVMUpCg,2025-07-30T22:10:11Z,0,12,0.0,25,News & Politics,36179,3953,258,10.926227922275352,0.713120871223638,BR,872000
fS-whEuHGfg,Jogos estão sendo BANIDOS e quem comprou NÃO TEM REEMBOLSO,Core 2,UCMoaUzUUuLxubFslGloLCfg,2025-07-30T21:15:03Z,0,10,0.0,24,Entertainment,29100,5015,713,17.233676975945016,2.450171821305842,BR,221000
VFyVZ6LMsd8,"Fomos Até a Casa da JOGADORA DE ROXO Revelar um Mistério no BROOKHAVEN, Mas....",Ana Toys games,UC3nU0d4kEhtljMLh2entwrw,2025-07-30T14:39:40Z,0,14,-0.296,20,Gaming,27415,610,65,2.2250592741200075,0.23709648002918113,BR,554000
FvZdq1OkZjE,MAHJONG IT MY WAY is live!,MAHJONG IT MY WAY,UCRNOZ8iR21UqYplEOIvNzWw,2025-07-31T02:23:25Z,0,6,0.0,24,Entertainment,557683,2522,1,0.45222823718851035,0.00017931333750535698,BR,235000
POHtU_4Y8m8,FURIA vs MOUZ - O QUE VOCÊ ACHA?,Ale APOKA,UC-0FVI2XqNnGiYz_nk5rHVw,2025-07-30T22:56:09Z,0,8,0.0,20,Gaming,25032,2620,184,10.466602748481943,0.7350591243208693,BR,105000
4P3oeQzTSCQ,ME DERAM ADMIN POR EU COMPLETAR OS REBIRTHS DO STEAL A BRAINROT!,GonGon,UCeoaBlUFa1wvkXnkYgsAY3A,2025-07-29T21:01:10Z,1,12,-0.5411,24,Entertainment,188132,3174,267,1.6871133034252546,0.14192162949418494,BR,3860000
_2QvaHaj9Ro,EU PRENDI OS NOVOS MOBS RAROS DO MINECRAFT,Mendrake,UCJIl6Ahgkfwg1DRYcg-kY3g,2025-07-29T12:30:43Z,1,8,0.0,20,Gaming,427195,12854,2530,3.0089303479675555,0.5922353960135301,BR,2170000
YHxTYMnElkc,DUDU VIROU HACKLORD NO FORSAKEN *finalmente consegui,DUDU Betero,UCVa0qpt9iw4Lg4pyJFLm6PQ,2025-07-30T14:01:01Z,0,7,-0.4466,20,Gaming,41506,1047,350,2.5225268635859877,0.8432515780850962,BR,3150000
H0cueArVoaE,🔴ROBLOX AO VIVO COM OS INSCRITOS! - VEM JOGAR COMIGO!🔴,JosuMemesOFC,UCRbYWD9MyqImQnjVipX-0VA,2025-07-30T21:25:12Z,0,10,0.0,20,Gaming,58863,2676,17,4.546149533662913,0.028880621103239724,BR,305000
WYEu3CpU-ig,A ENTIDADE APARECEU E FALOU COMIGO,Lopers ,UCqRSlH24d49U9fQPlXCubDg,2025-07-30T22:10:13Z,0,6,0.0,20,Gaming,33135,2035,397,6.141542175946884,1.1981288667572052,BR,6660000
210jHuY6T1g,GTA V: VIDA DO CRIME - EU VOU EM BUSCA DA MINHA VINGANÇA! - #32,WanteD Plays,UCCzigS_dAEwXxXbGTxhPGVQ,2025-07-30T22:45:06Z,0,15,-0.6731,24,Entertainment,19165,2891,63,15.084789981737542,0.3287242368901644,BR,229000
CI52EsTNNGg,CONSTRUÇÃO? NÃO. A FORNALHA É A MAIS NOVA TROPA DO CLASH ROYALE!,KENNEDY CLASH,UCCXR1oSwEjJgD10Q_wFmf2A,2025-07-30T15:00:22Z,0,12,0.0,20,Gaming,54732,4417,188,8.070233136008186,0.3434919242856099,BR,418000
n3gA7BMTgOc,APRESENTAÇÃO DOS NOVOS CONTRATADOS DA FRANÇA! EP 460,CASTELO CLIPS,UCXdyyNj0VFfB_OB0cCh1apw,2025-07-31T05:21:57Z,0,8,0.0,20,Gaming,3771,382,8,10.129939008220632,0.21214531954388757,BR,334000
BZ30SGIV4_Q,ASSIM É A VIDA DE ADM NO ROUBE UM BRAINROT (SECRETO INFINITO),Plique,UCtPl3514BvY5B2DYxfJ4TmQ,2025-07-30T18:00:18Z,0,12,-0.296,20,Gaming,32948,683,58,2.0729634575695033,0.17603496418599004,BR,1550000
8EcXT8qETNU,eu sou a PIOR MÃE do mundo... - Minecraft Dragões 2 #3 ,Cherryrar,UCfqTbhALHYGLa20p2qXrdzw,2025-07-30T15:00:15Z,0,12,0.0,24,Entertainment,35869,5002,378,13.94518943934874,1.053834787699685,BR,5020000
8Fl9dNDET8E,🚨 URGENTE!! VAZARAM NOVA DATA DO VOX SEAS VOLTA HOJE? E 2 CODES SECRETOS #voxseas #bloxseas,Patricio Games,UCn-0dkyNA4pPMrBfuBozAyA,2025-07-30T22:08:57Z,0,16,0.0,20,Gaming,33400,2385,352,7.140718562874252,1.0538922155688624,BR,550000
Rao9ddywS6o,VALORANT SÓ TEM PSICOPATA,pescocofino,UCo-Ss6o2CLLyzTeous5WtwQ,2025-07-30T21:00:34Z,0,4,0.0,20,Gaming,25728,4836,133,18.796641791044777,0.5169465174129353,BR,379000
Wfct2jPv0Ks,MEU DEUSS! FLUXO FAZ 5 BOOYAHS E MENDES LEVA 4 SQUADS EM BOOYAH LENDARIOOOO! O MAIOR SHOW DE 2025!,Keifor Clips,UCJ6o-N8e-zWeZorJXXRyqWw,2025-07-31T01:29:38Z,0,19,0.0,20,Gaming,13819,1286,65,9.306027932556624,0.4703668861712135,BR,575000
dPAFJuV4B7o,Long Slide Game With Cow Elephant Gorilla Hippopotamus Tiger 3d Animal Game Funny 3d Animals,Love Animals,UCpUjiASHMm8GHswYLjdlt3w,2025-07-30T13:57:51Z,0,15,0.4404,22,People & Blogs,473224,70691,3016,14.938168816459013,0.63733031291735,BR,210000
HoTDp3Op_MQ,MEU IRMÃOZINHO PEGOU TODAS AS NOVAS SKINS DA AKATSUKI NO FREE FIRE! 😍,Trajadão,UCQ6pFQ50Gq0CZHq_tWOovFQ,2025-07-30T22:17:52Z,0,13,0.2247,20,Gaming,11426,597,27,5.2249256082618585,0.23630316821284789,BR,791000
bhRGteVwfbw,"QUARTA: golpistas, spawnismo, menina q fingia ser asiatica, carlinhos maia humilhando",Goularte2,UCvbK6uSAQE2npbVymmrtnlw,2025-07-31T04:16:52Z,0,11,0.0,24,Entertainment,23010,1769,7,7.687961755758366,0.030421555845284658,BR,1440000
P-qdHLrbZOo,"🐲DRAGON CANNELLONI, LOS COMBINASIONAS E EVENTOS INFINITOS COM O ADM NO ROUBE UM BRAINROT!!😱❄️",xSadzinN III,UC-zTQU9RLXwuxvypj8UMY4Q,2025-07-30T20:30:05Z,0,14,-0.8525,22,People & Blogs,21995,239,22,1.0866105933166628,0.10002273243919073,BR,39900
u62HWO1rAHk,Farming Fields TRAILER 🌱 | Next Update! 📣 | Avatar World,Avatar World®,UCS8aYl-nrvf9uYCimUigR9g,2025-07-30T16:01:39Z,0,11,0.0,20,Gaming,185636,8904,878,4.796483440711931,0.47296860522743434,BR,1310000
jLcRv0IM88s,TÔ FAZENDO UMA COLEÇÃO DE PEIXES (Roblox Steal a Fish),Texinho Blox,UC2_cEtq0IdipC0JVOSU10Tg,2025-07-30T20:00:26Z,0,10,-0.4939,20,Gaming,20471,1134,133,5.53954374480973,0.6496995750085487,BR,27400
DLz5iW7gs4s,URGENTE!! TESTEI UM BUG E PEGUEI O ITACHI FÁCIL NO FREE FIRE,Lendário Jhey,UCYeFJEY_q64D0yrQfc8V-HQ,2025-07-30T12:15:01Z,0,12,-0.3071,20,Gaming,39220,1770,274,4.513003569607344,0.6986231514533401,BR,1160000
6NVXl9p-DwU,Comprando TEMAS DA DISNEY no DRESS TO IMPRESS!,Vique,UCk1Eeu1BcoUgc8FxYfk7DoQ,2025-07-30T22:58:27Z,0,8,0.4069,20,Gaming,16488,2286,194,13.864628820960698,1.1766132945172247,BR,283000
0BtuGrbZqzw,QUEM ROUBAR O MONSTRO MARINHO MAIS RARO VENCE,Família Creeper,UCvBMnE6VP24HMHvTWM5iGkg,2025-07-30T13:00:01Z,0,8,0.0,20,Gaming,33074,561,25,1.6961964080546652,0.07558807522525246,BR,112000
55XnrO1PSQw,ME TRANSFORMEI NA SEGUNDA CRIANÇA DESAPARECIDA E ENGANEI O MONSTRO DE 99 NOITES NA FLORESTA - ROBLOX,MAFUBA,UCfywNf0RWQ3xVps0zacuIzQ,2025-07-30T14:00:09Z,0,17,0.0,20,Gaming,54085,786,120,1.4532680040676713,0.22187297772025516,BR,229000
sql_p9vY-XU,CORINTHIANS 2X2 PALMEIRAS - JOGO DE HOJE ASSISTA AGORA AO VIVO NO PC PES 21,NILSON GAMER,UCPVQomkrx7hM5ZZ63PH-uww,2025-07-31T02:46:27Z,0,15,-0.4466,20,Gaming,55216,82,0,0.14850767893364242,0.0,BR,77400
lNUgEZA7pcY,CONTA INICIANTE COM 2 MIMIC OCTUPUS GIGANTES NO CRESCER UM JARDIM,Pliquezinho,UCcik0L4jXDElftteE2UymCw,2025-07-30T17:10:21Z,0,11,-0.4466,20,Gaming,21370,619,65,2.896583996256434,0.30416471689284047,BR,78800
mLpAbM0aRhY,OMG! CONSEGUI O ATAQUE PERFEITO COM PELÉ 99 E CR7 99! FUT DRAFT,Lucas Cordeiro,UCRrqdOG8U12WecJpW2orGrA,2025-07-30T21:00:52Z,0,13,0.0,20,Gaming,28789,2536,42,8.808920073639237,0.14588905484733752,BR,2680000
8UKwnFCmWs4,FOCANDO EM PEGAR ARMAS - DayZ,FAGames,UCLu7btPi8yeE8WpVCn0AJng,2025-07-30T14:00:13Z,0,6,0.0,20,Gaming,32405,4625,132,14.272488813454714,0.4073445455948156,BR,457000
MWyrtIGfM1Y,GROUNDED 2  | Gameplay | Português PT-BR 🪲,Zero,UC_S6Aoa4sK_fWv4VYvOlztg,2025-07-31T09:50:55Z,0,8,0.0,20,Gaming,4597,273,1,5.93865564498586,0.021753317380900587,BR,76300
OxZLDR5kADY,🤯 AGORA VAI ! 🔥 CONTAGEM REGRESSIVA - TODAS AS NOVIDADES NO EFOOTBALL 2025 🚀,BRIZY,UCcuvJcRbfzPadTBobTiwi2g,2025-07-30T21:00:28Z,0,15,-0.6833,20,Gaming,16629,1344,93,8.082265920981419,0.5592639364964821,BR,50200
ja9GIjaF_1s,O JOGADOR MAS EVOLUIDO DO TIME DO CORINTHIANS DECIDE A JOGADA E A VITORIA - PES 2021 NOÇÃO GAMEPLAY,NOÇÃO GAMEPLAY,UC_6eU-Gf-tFFGVDPcXDOWRQ,2025-07-31T02:29:17Z,0,19,0.0,20,Gaming,83166,80,0,0.09619315585696077,0.0,BR,16700
3tYbOgtHmng,Finalmente a NOVA TRADE CHEGOU no GROW A GARDEN,Guaxi,UCvz-L0RVAPdkiIFZKDwUWKQ,2025-07-30T19:00:04Z,0,9,-0.296,20,Gaming,50954,1221,200,2.3962789967421596,0.39251089217725793,BR,156000
EZNKELLP51Y,SOBREVIVI UM ACIDENTE DE AVIÃO E ME PERDI!,MoonKase,UCB6p9lMfq6rczdFStOJ1eNA,2025-07-30T14:07:06Z,0,8,0.0,24,Entertainment,28537,3272,161,11.465816308651926,0.5641798367032275,BR,8530000
TK4fgLIx6C4,Testando o FENONIMO do Neymar Big TimeKKKKKKKKKKKK,Kiri Gamer,UC5W80HQbROxK-UfHKvyIDUg,2025-07-30T16:48:30Z,0,7,0.0,22,People & Blogs,23303,2700,136,11.586491009741234,0.5836158434536326,BR,31100
Z3fEftt8nwo,Desenhamos SHIPS do CIRCO DIGITAL no Gartic!,Batatinha,UCoymDTL_6Y3mIED9b9CA_6A,2025-07-30T21:00:38Z,0,7,-0.3595,20,Gaming,17900,1491,148,8.329608938547487,0.8268156424581006,BR,1150000
tAWRi_qgsvo,FALLEN E YUURIH AMASSANDO NA MIRAGE E FORTALECENDO O TEAMPLAY NO CS 2,fallenINSIDER,UCZhYB1iqqaL2gUvs452yvsg,2025-07-30T23:32:41Z,0,13,-0.7324,20,Gaming,13248,1227,47,9.26177536231884,0.3547705314009662,BR,1420000
uMR1AVsITN8,O MONSTRO 99 NOITES NA FLORESTA INVADIU o BROOKHAVEN,Vick Barbosa,UCy26SSgUkshdthmHAtRi7gw,2025-07-30T22:06:00Z,0,9,0.0,20,Gaming,11462,729,103,6.360146571279008,0.8986215320188449,BR,2950000
2RyoSPSK70w,ESCONDI O BEBÊ NO BANHEIRO para NÃO PEGAREM ELE no Squid Game X do Roblox,Erik Carr,UC-5RtGgRCg0IMRNFnfZ7tUw,2025-07-30T20:30:01Z,0,15,-0.6289,20,Gaming,22703,944,87,4.158040787561116,0.3832092674976875,BR,2130000
SaVTSIpTHAM,O ADM Escolheu Meus Estilos... E Eu Tive Que Aceitar! 💀,Med1,UCrpzV9l7aZFXRvJJsDhOvAQ,2025-07-30T18:00:27Z,0,11,0.0,20,Gaming,25582,922,57,3.6040966304432804,0.22281291533109218,BR,212000
NfLI4pgYgmg,Militantes FEMINISTAS estão CENSURANDO o mundo dos GAMES (Collective Shout),CENTRAL,UCoTIpyf8_RGzJ1LPTmvadaA,2025-07-30T21:00:33Z,0,10,0.0,20,Gaming,21083,3778,783,17.9196509035716,3.7138927097661623,BR,877000
cfuNR7inXCM,Circuito Desafiante 2025 - Rodada 5 | Segunda Etapa | Fase de Pontos (Md1),LTA Sul,UC48rkTlXjRd6pnqqBkdV0Mw,2025-07-31T00:18:33Z,0,14,0.0,20,Gaming,33343,905,2,2.714212878265303,0.005998260504453709,BR,1590000
4BZbNZYeaH8,K1ng VS. Peterbot na FINAL valendo $1200 DOL 💸,Lui,UCqP1LfxlBxdXqypQjhxgs2A,2025-07-31T02:28:02Z,0,9,0.0,20,Gaming,18864,1657,133,8.78392705682782,0.7050466497031382,BR,420000
FfhY9L2TnRg,É possível Zerar Dark Souls 2 SEM ATACAR?,HandsomeD,UCKsqcDPo74EUAUOiu4AOzQQ,2025-07-30T22:43:06Z,0,8,0.0,20,Gaming,16321,1776,83,10.881686171190491,0.5085472703878439,BR,182000
eBjJSt-zuZ0,🔴AO VIVO JOGANDO ROBLOX--VEM JOGAR COMIGO🔴,Nauka Gamer,UC6SU7mUgOTP-N3eVpKgIwIA,2025-07-30T22:49:06Z,0,6,0.0,20,Gaming,143913,1710,0,1.1882178816368223,0.0,BR,49900
Vfug5DqJSBM,O CAMINHÃO EXPLOSIVO APARECEU NA CIDADE !!1 GTA 5,Genix,UCGFINSi52loNR5TcALKdAeQ,2025-07-30T21:19:15Z,0,9,0.0,20,Gaming,11816,200,5,1.6926201760324981,0.04231550440081246,BR,259000
F77Dmqwc5LU,Os ÉPICOS que podem VIM GRÁTIS AMANHÃ no efootball 2025 mobile,BielVS Mobile,UCJrqizg6npW2z6zJOPpiGGA,2025-07-30T13:09:33Z,0,11,-0.296,20,Gaming,46879,2967,346,6.329059920220141,0.7380703513300199,BR,129000
K-JdOt28MP0,Joguei MODS de CADA ANO,Açúcar,UCa2z1-KuJYbJ5cKHD_QUDoQ,2025-07-30T13:53:04Z,0,5,0.0,20,Gaming,58004,946,32,1.6309220053789393,0.05516860906144403,BR,1080000
sl-3SYSrkLs,Infectei o MUNDO dos MEUS AMIGOS com seus MAIORES MEDOS!,xTurbo BR,UCDwV7Ikv1PAQTV9APhr88EQ,2025-07-30T20:00:41Z,0,10,0.0,20,Gaming,16472,367,8,2.2280233122875184,0.04856726566294317,BR,9560
u9AHMZS4VU8,GASTANDO DIAMANTES Até pegar a NOVA SKIN DO ITACHI UCHIHA No Free Fire,Plagg,UCeSkJLx5sSPVgxBgvJ-MgFQ,2025-07-30T05:23:20Z,1,13,-0.1695,20,Gaming,69302,2580,188,3.7228362817811895,0.27127644223831926,BR,177000
zNG2I_zeGgM,LIVE 🔴 - QUARTOLA de SORTEIO da DLC de THE WALKING DEAD pro chat testar a SORTE hoje...,SouzaSoul,UC5THeroP6UaEqWg0c68H-rw,2025-07-31T07:46:16Z,0,18,-0.7213,20,Gaming,16499,1026,4,6.218558700527304,0.02424389356930723,BR,292000
zII3lwhH73A,Cadres TROLLOU Todo MUNDO com CORAÇÕES INFINITOS!,Cadres [FILMES],UCHZ59kNB52d8dLSrNaOUi1g,2025-07-30T02:30:48Z,1,7,0.0,20,Gaming,29931,469,6,1.5669372890982594,0.020046106043900974,BR,887000
3Mtio-CCItQ,O Tycoon MAIS ESTRANHO que já joguei no Roblox!,Problems Raiz ,UC8cP4kV1GIbxRH-mlilSniQ,2025-07-30T18:10:17Z,0,9,-0.3595,24,Entertainment,30703,1045,83,3.4035761977656906,0.2703318893919161,BR,602000
3eIV1D_1XAI,PC Gamer de R$ 3.000: o PC Baratinho 2025 dá pra jogar?,Adrenaline,UCGH4Wx-WL10iB4ZAdewkuDw,2025-07-30T22:00:25Z,0,12,0.0,24,Entertainment,21708,2768,256,12.751059517228672,1.1792887414777962,BR,1190000
bTZLE8Xjl4Y,Novidades AO VIVO chegando no eFootball 25,Barão das Lives! ,UCCumRELtcErWi9lUo1-OfyQ,2025-07-31T07:34:49Z,0,7,-0.296,20,Gaming,19449,1220,0,6.272816083089104,0.0,BR,47100
XJyGT-NsS5Y,Capítulo Um: Tudo tem um começo e esse é o nosso | LOUD LoL,LOUD League of Legends,UCaTlmcGG7CzdgWWwz3hwjog,2025-07-30T23:16:23Z,0,14,0.4215,20,Gaming,14044,2746,146,19.55283395044147,1.0395898604386216,BR,324000
FTPLhYtOdzA,ESCAPEI 👮🏻 Prison Escape Simulator 👮🏻 #3 [Final],Felps LIVE,UCQ93zfIBKjL3QGHGQ084cUA,2025-07-30T15:30:09Z,0,8,-0.3818,20,Gaming,17182,1931,61,11.238505412641137,0.3550226981725061,BR,725000
